VEG_ID,SA_VEG_ID,VG_GEN_STR,VG_STR_FOR,BROAD_DESC,DOMSP_GENSTR,DETSP_DOM,ALLIANCE,DOMSP_LAY,SA_VEG_DESCRIPTION,ENVIRONMENTAL_DESCRIPTION,MVG_NO,MVS_NO,MVG_NAME,MVS_NAME
473.000000000000000,FR0002,shrubland <1m,low open shrubland,samphire shrubland,Tecticornia sp. (mixed) shrubland <1m,Tecticornia sp. low open shrubland,Tecticornia sp. (mixed) shrubland <1m,emergent Eragrostis australasica mid open hummock grassland over Tecticornia sp. (mixed) low open shrubland,"emergent Eragrostis australasica, +/-Muehlenbeckia florulenta, +/-Atriplex nummularia ssp. over Tecticornia sp. low open shrubland","Swamps and Closed drainage depressions;Drainage lines, floodouts, lakes and Run-on landforms;Saline;Swamps and low-lying depressions",21,37,"Other Grassland, Herbland, Sedgeland and Rushland",Other tussock grasslands
474.000000000000000,FR0003,woodland,mid woodland,Eucalyptus forest and woodland,Eucalyptus camaldulensis ssp. woodland,Eucalyptus camaldulensis ssp.+/-Callitris glaucophylla mid woodland,Eucalyptus camaldulensis ssp. woodland over tall open shrubland and low open shrubland,Eucalyptus camaldulensis ssp. mid woodland over Melaleuca glomerata (mixed) tall open shrubland and Acacia victoriae ssp. mid sparse shrubland and Maireana pyramidata (mixed) low open shrubland,"Eucalyptus camaldulensis var., +/-Callitris glaucophylla mid woodland over Melaleuca glomerata, +/-Acacia salicina tall open shrubland over Acacia victoriae ssp. over Maireana pyramidata, Enchylaena tomentosa var., Cymbopogon ambiguus, Malvastrum americanum var. americanum, +/-Rhagodia spinescens low open shrubland","Stream channels and Plains;Drainage lines, floodouts, lakes and Run-on landforms;Clay to Sand/Loam;Often alluvial;Water course",5,8,Eucalyptus Woodland,Eucalyptus woodlands with a shrubby understorey
475.000000000000000,FR0004,shrubland >1m,tall open shrubland,Acacia shrubland,Acacia victoriae ssp. shrubland >1m,Acacia victoriae ssp. tall open shrubland,Acacia victoriae ssp. shrubland >1m over low open shrubland,Acacia victoriae ssp. tall open shrubland over Maireana pyramidata (mixed) low open shrubland and Sclerolaena ventricosa (mixed) low open shrubland,"Acacia victoriae ssp. tall open shrubland over Maireana pyramidata, Maireana aphylla, Rhagodia spinescens low open shrubland over Sclerolaena ventricosa, Atriplex vesicaria ssp., Sclerolaena obliquicuspis","Terraces and Floodouts;Drainage lines, floodouts, lakes and Run-on landforms, surrounding ranges;Clay to Sand/Loam;Alluvial;Assoc with water courses and low-lying areas",16,22,Acacia Shrubland,Arid and semi-arid acacia low open woodlands and shrublands with chenopods
476.000000000000000,FR0005,shrubland <1m,low shrubland,shrubland <1m,Nitraria billardierei (mixed) shrubland <1m,"Nitraria billardierei,Rhagodia spinescens,Maireana pyramidata+/-Atriplex nummularia ssp. nummularia low shrubland",Nitraria billardierei (mixed) shrubland <1m,Nitraria billardierei (mixed) low shrubland over Osteocarpum acropterum var. (mixed) low open shrubland,"Nitraria billardierei, Rhagodia spinescens, Maireana pyramidata, +/-Atriplex nummularia ssp. nummularia low shrubland over Osteocarpum acropterum var., Disphyma crassifolium ssp. clavellatum, Asphodelus fistulosus, Arabidella trisecta","Floodouts;Drainage lines, floodouts, lakes and Run-on landforms, surrounding ranges;Clay to Loam;Alluvial, saline;Terminal floodouts",22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
477.000000000000000,FR0006,shrubland >1m,mid open shrubland,Acacia shrubland,Acacia ligulata (mixed) shrubland >1m,"Acacia ligulata,Dodonaea viscosa ssp. angustissima mid open shrubland",emergent low open woodland over Acacia ligulata (mixed) shrubland >1m and low sparse shrubland,emergent Casuarina pauper low open woodland over Acacia ligulata (mixed) mid open shrubland and Senna artemisioides ssp. petiolaris (mixed) low sparse shrubland and Atriplex velutinella low sparse shrubland,"emergent Casuarina pauper low open woodland over Acacia ligulata, Dodonaea viscosa ssp. angustissima mid open shrubland over Senna artemisioides ssp. petiolaris, +/-Zygochloa paradoxa low sparse shrubland over Atriplex velutinella",Dunes and Swales;Sand dunes and sand plains;Sand;Deep,16,21,Acacia Shrubland,Other Acacia tall open shrublands and shrublands
478.000000000000000,FR0007,woodland,low open woodland,Acacia woodland,Acacia aneura complex woodland,"Acacia aneura complex,Acacia papyrocarpa low open woodland",Acacia aneura complex woodland over mid sparse shrubland and low open shrubland,Acacia aneura complex low open woodland over Senna artemisioides ssp. petiolaris mid sparse shrubland and Atriplex vesicaria ssp. (mixed) low open shrubland and Sida fibulifera (mixed) low open shrubland,"Acacia aneura complex, Acacia papyrocarpa low open woodland over Senna artemisioides ssp. petiolaris, +/-Acacia ligulata mid sparse shrubland over Atriplex vesicaria ssp., Maireana pyramidata, Enchylaena tomentosa var. low open shrubland over Sida fibulifera, Sclerolaena obliquicuspis","Sand plain, Dune and swale;Sand dunes and sand plains;Sand to Sand/Loam",13,22,Acacia Open Woodland,Arid and semi-arid acacia low open woodlands and shrublands with chenopods
479.000000000000000,FR0008,shrubland <1m,low shrubland,chenopod shrubland,Atriplex vesicaria ssp. (mixed) shrubland <1m,"Atriplex vesicaria ssp.,Maireana astrotricha,Maireana pyramidata+/-Maireana sedifolia+/-Ptilotus obovatus var. obovatus low shrubland",Atriplex vesicaria ssp. (mixed) shrubland <1m,Atriplex vesicaria ssp. (mixed) low shrubland over Zygophyllum aurantiacum ssp. (mixed) low open shrubland,"Atriplex vesicaria ssp., Maireana astrotricha, Maireana pyramidata, +/-Maireana sedifolia, +/-Ptilotus obovatus var. obovatus low shrubland over Zygophyllum aurantiacum ssp., Sclerolaena obliquicuspis, +/-Solanum ellipticum/quadriloculatum",Plains;Plains and rises;Clay to Clay/Loam/Sand;Hard soil,22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
480.000000000000000,FR0009,grassland,low open tussock grassland,tussock grassland,Sclerolaena brachyptera (mixed) grassland,"Sclerolaena brachyptera,Enneapogon avenaceus,Sporobolus actinocladus,Astrebla pectinata,Sclerolaena divaricata low open tussock grassland",Sclerolaena brachyptera (mixed) grassland,Sclerolaena brachyptera (mixed) low open tussock grassland,"Sclerolaena brachyptera, Enneapogon avenaceus, Sporobolus actinocladus, Astrebla pectinata, Sclerolaena divaricata low open tussock grassland",Clay plains and Depressions;Plains and rises;Clay,21,37,"Other Grassland, Herbland, Sedgeland and Rushland",Other tussock grasslands
481.000000000000000,FR0010,shrubland >1m,tall open shrubland,Acacia shrubland,Acacia victoriae ssp. (mixed) shrubland >1m,Acacia victoriae ssp.+/-Eremophila duttonii+/-Alectryon oleifolius ssp. canescens+/-Senna artemisioides ssp. petiolaris+/-Acacia tetragonophylla tall open shrubland,Acacia victoriae ssp. (mixed) shrubland >1m over low open shrubland,Acacia victoriae ssp. (mixed) tall open shrubland over Rhagodia spinescens (mixed) low open shrubland and Sclerolaena obliquicuspis (mixed) low open shrubland,"Acacia victoriae ssp., +/-Eremophila duttonii, +/-Alectryon oleifolius ssp. canescens, +/-Senna artemisioides ssp. petiolaris, +/-Acacia tetragonophylla tall open shrubland over Rhagodia spinescens, Maireana pyramidata, +/-Maireana aphylla low open shrubland over Sclerolaena obliquicuspis, Enneapogon sp., Dissocarpus paradoxus, Eragrostis eriopoda, +/-Sclerolaena limbata","Plains;Plains and rises, surrounding ranges;Clay to Sand",16,22,Acacia Shrubland,Arid and semi-arid acacia low open woodlands and shrublands with chenopods
482.000000000000000,FR0011,grassland,low open tussock grassland,tussock grassland,Cymbopogon ambiguus (mixed) grassland,"Cymbopogon ambiguus,Austrostipa nitida,Enneapogon sp.,Aristida sp.+/-Asphodelus fistulosus low open tussock grassland",Cymbopogon ambiguus (mixed) grassland,Cymbopogon ambiguus (mixed) low open tussock grassland,"Cymbopogon ambiguus, Austrostipa nitida, Enneapogon sp., Aristida sp., +/-Asphodelus fistulosus low open tussock grassland","Hill slopes;Ranges, lower shale hills;Loam;Calcareous",19,37,Tussock Grassland,Other tussock grasslands
483.000000000000000,FR0012,shrubland >1m,tall open shrubland,Acacia shrubland,Acacia victoriae ssp. shrubland >1m,"Acacia victoriae ssp.,Acacia tetragonophylla+/-Acacia oswaldii+/-Acacia rivalis tall open shrubland",Acacia victoriae ssp. shrubland >1m over low open shrubland,Acacia victoriae ssp. tall open shrubland over Senna artemisioides ssp. mid sparse shrubland and Sida petrophila (mixed) low open shrubland and Cymbopogon ambiguus (mixed) low open tussock grassland,"Acacia victoriae ssp., Acacia tetragonophylla, +/-Acacia oswaldii, +/-Acacia rivalis tall open shrubland over Senna artemisioides ssp., Eremophila freelingii, Dodonaea lobulata over Sida petrophila, Ptilotus obovatus var. low open shrubland over Cymbopogon ambiguus, Austrostipa sp., Zygophyllum aurantiacum ssp., Sclerolaena obliquicuspis, Solanum ellipticum/quadriloculatum","Hill slopes and Valleys;Ranges, lower shale hills;Clay to Loam",16,22,Acacia Shrubland,Arid and semi-arid acacia low open woodlands and shrublands with chenopods
484.000000000000000,FR0013,woodland,low open woodland,Acacia woodland,Acacia aneura complex woodland,Acacia aneura complex+/-Alectryon oleifolius ssp. canescens low open woodland,Acacia aneura complex woodland over tall sparse shrubland and low open shrubland,Acacia aneura complex low open woodland over Acacia victoriae ssp. tall sparse shrubland and Senna artemisioides ssp. petiolaris (mixed) mid open shrubland and Ptilotus obovatus var. (mixed) low open shrubland,"Acacia aneura complex, +/-Alectryon oleifolius ssp. canescens low open woodland over Acacia victoriae ssp., Acacia tetragonophylla tall sparse shrubland over Senna artemisioides ssp. petiolaris, Eremophila freelingii, +/-Dodonaea microzyga var. microzyga, +/-Dodonaea lobulata, Enchylaena tomentosa var. over Ptilotus obovatus var., Sida petrophila, Atriplex vesicaria ssp., Solanum ellipticum/quadriloculatum, Sclerolaena obliquicuspis low open shrubland","Hill slopes;Ranges, rockier low hills;Clay to Sand/Loam",16,22,Acacia Shrubland,Arid and semi-arid acacia low open woodlands and shrublands with chenopods
485.000000000000000,FR0014,grassland,low open hummock grassland,hummock grassland,Triodia sp. grassland,"Triodia sp.,Ptilotus obovatus var. obovatus,Solanum ellipticum/quadriloculatum,Cheilanthes lasiophylla,Cheilanthes sieberi ssp. sieberi low open hummock grassland",emergent low open woodland over mid open shrubland and Triodia sp. grassland,"emergent Callitris glaucophylla,Eucalyptus sp. low open woodland over Acacia sp. (mixed) mid open shrubland and Triodia sp. low open hummock grassland","emergent Callitris glaucophylla, Eucalyptus sp., +/-Eucalyptus flindersii low open woodland over emergent Acacia sp., Melaleuca uncinata (NC), Xanthorrhoea quadrangulata, Dodonaea viscosa ssp. angustissima, Cassinia laevis mid open shrubland over Triodia sp., Ptilotus obovatus var. obovatus, Solanum ellipticum/quadriloculatum, Cheilanthes lasiophylla, Cheilanthes sieberi ssp. sieberi low open hummock grassland","Hill slopes;Ranges, higher quartzite ranges and mountains",20,33,Hummock Grassland,Arid and semi-arid hummock grasslands
486.000000000000000,FR0015,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus socialis ssp. mallee woodland,Eucalyptus socialis ssp.+/-Eucalyptus gracilis+/-Eucalyptus dumosa mid mallee woodland,Eucalyptus socialis ssp. mallee woodland over mid sparse shrubland and low sparse shrubland,Eucalyptus socialis ssp. mid mallee woodland over Eremophila scoparia (mixed) mid sparse shrubland and Olearia muelleri low sparse shrubland and Sclerolaena diacantha (mixed) low sparse shrubland,"Eucalyptus socialis ssp., +/-Eucalyptus gracilis, +/-Eucalyptus dumosa mid mallee woodland over Eremophila scoparia, Senna artemisioides ssp. petiolaris, +/-Eremophila glabra ssp. glabra mid sparse shrubland over Olearia muelleri, Maireana pentatropis, Atriplex vesicaria ssp., Westringia rigida low sparse shrubland over Sclerolaena diacantha, Zygophyllum aurantiacum ssp., Sclerolaena obliquicuspis, +/-Triodia irritans complex","Hill slopes and Valleys;Ranges, lower hills;Loam;Calcareous",14,29,Mallee Woodland and Shrubland,Mallee heath and shrublands
487.000000000000000,FR0016,mallee woodland,mid open mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus gillii mallee woodland,Eucalyptus gillii+/-Eucalyptus socialis ssp. mid open mallee woodland,Eucalyptus gillii mallee woodland over tall sparse shrubland and low open hummock grassland,Eucalyptus gillii mid open mallee woodland over Acacia tetragonophylla (mixed) tall sparse shrubland and Triodia sp. (mixed) low open hummock grassland and Sclerolaena obliquicuspis (mixed) low sparse shrubland,"Eucalyptus gillii, +/-Eucalyptus socialis ssp. mid open mallee woodland over Acacia tetragonophylla, Acacia rivalis, Senna artemisioides ssp. petiolaris, +/-Acacia araneosa tall sparse shrubland over Triodia sp., Ptilotus obovatus var., Maireana pentatropis, Enchylaena tomentosa var. tomentosa low open hummock grassland over Sclerolaena obliquicuspis, Solanum ellipticum/quadriloculatum","Hill slopes, Hill footslopes and Plains;Ranges;Loam;Calcareous",14,27,Mallee Woodland and Shrubland,Mallee with hummock grass
488.000000000000000,FR0017,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus flindersii (mixed) mallee woodland,Eucalyptus flindersii+/-Callitris glaucophylla mid mallee woodland,Eucalyptus flindersii (mixed) mallee woodland over mid shrubland and low open hummock grassland,Eucalyptus flindersii (mixed) mid mallee woodland over Melaleuca uncinata (NC) (mixed) mid shrubland and Triodia sp. (mixed) low open hummock grassland,"Eucalyptus flindersii, +/-Callitris glaucophylla mid mallee woodland over Melaleuca uncinata (NC), Acacia havilandiorum, Xanthorrhoea quadrangulata, +/-Allocasuarina muelleriana ssp., +/-Calytrix tetragona mid shrubland over Triodia sp., Lomandra multiflora ssp. dura, Grevillea aspera, Cheilanthes lasiophylla low open hummock grassland","Hill slopes;Ranges, highest parts;Loam",14,27,Mallee Woodland and Shrubland,Mallee with hummock grass
489.000000000000000,FR0018,mallee forest,mid open mallee forest,Eucalyptus mallee forest and mallee woodland,Eucalyptus porosa mallee forest,Eucalyptus porosa+/-Eucalyptus odorata+/-Callitris glaucophylla mid open mallee forest,Eucalyptus porosa mallee forest over mid sparse shrubland and low open shrubland,Eucalyptus porosa mid open mallee forest over Cassinia laevis (mixed) mid sparse shrubland and Enchylaena tomentosa var. (mixed) low open shrubland,"Eucalyptus porosa, +/-Eucalyptus odorata, +/-Callitris glaucophylla mid open mallee forest over Cassinia laevis, Olearia decurrens mid sparse shrubland over Enchylaena tomentosa var., Rhagodia parabolica, Triodia irritans complex, Austrostipa sp. low open shrubland","Plains;Ranges, pound floor",14,55,Mallee Woodland and Shrubland,Mallee with an open shrubby understorey
490.000000000000000,FR0019,woodland,low open woodland,Eucalyptus forest and woodland,Eucalyptus intertexta woodland,Eucalyptus intertexta+/-Callitris glaucophylla low open woodland,Eucalyptus intertexta woodland over mid open shrubland and low sparse shrubland,Eucalyptus intertexta low open woodland over Dodonaea viscosa ssp. (mixed) mid open shrubland and Ptilotus obovatus var. obovatus (mixed) low sparse shrubland and Sclerolaena patenticuspis (mixed) low open hummock grassland,"Eucalyptus intertexta, +/-Callitris glaucophylla low open woodland over Dodonaea viscosa ssp., Senna artemisioides ssp. petiolaris, Cassinia laevis, +/-Acacia rivalis, Dodonaea lobulata mid open shrubland over Ptilotus obovatus var. obovatus, Olearia decurrens low sparse shrubland over Sclerolaena patenticuspis, Austrodanthonia caespitosa, Austrostipa sp., Leiocarpa semicalva ssp. semicalva","Hill slope and Ridges;Ranges, steep slope",11,47,Eucalyptus Open Woodland,Eucalyptus open woodlands with shrubby understorey
491.000000000000000,FR0020,woodland,low woodland,Allocasuarina forest and woodland,Allocasuarina verticillata woodland,Allocasuarina verticillata+/-Allocasuarina muelleriana ssp. low woodland,Allocasuarina verticillata woodland over low sparse sedgeland,Allocasuarina verticillata low woodland over Lepidosperma sp. low sparse sedgeland,"Allocasuarina verticillata, +/-Allocasuarina muelleriana ssp. low woodland over Lepidosperma sp. low sparse sedgeland","Hill slope;Ranges, internal pound walls",8,26,Casuarina Forest and Woodland,Casuarina and Allocasuarina forests and woodlands
492.000000000000000,FR0022,woodland,low woodland,Callitris forest and woodland,Callitris glaucophylla woodland,Callitris glaucophylla low woodland,Callitris glaucophylla woodland over low open tussock grassland,Callitris glaucophylla low woodland over Austrostipa scabra ssp. (mixed) low open tussock grassland,"Callitris glaucophylla low woodland over Austrostipa scabra ssp., Austrodanthonia caespitosa, Triodia sp., Senecio magnificus, +/-Leiocarpa semicalva ssp. low open tussock grassland","Ridges;Ranges, central quartzite spine;Clay to Clay/Loam/Sand",7,12,Callitris Forest and Woodlands,Callitris forests and woodlands
493.000000000000000,FR0023,grassland,low hummock grassland,hummock grassland,Triodia irritans complex grassland,"Triodia irritans complex,Cymbopogon ambiguus,Austrostipa nitida low hummock grassland",Triodia irritans complex grassland,Triodia irritans complex low hummock grassland,"Triodia irritans complex, Cymbopogon ambiguus, Austrostipa nitida low hummock grassland","Hill slopes;Ranges, undulating hills and granite",20,33,Hummock Grassland,Arid and semi-arid hummock grasslands
494.000000000000000,NP0001,grassland,low open tussock grassland,tussock grassland,Enneapogon avenaceus (mixed) grassland,"Enneapogon avenaceus,Sclerolaena obliquicuspis low open tussock grassland",emergent mid sparse shrubland over Enneapogon avenaceus (mixed) grassland,emergent Acacia tetragonophylla mid sparse shrubland over Enneapogon avenaceus (mixed) low open tussock grassland,"emergent +/-Acacia tetragonophylla mid sparse shrubland over Enneapogon avenaceus, Sclerolaena obliquicuspis low open tussock grassland","Hill slopes;Shales, calcareous shales and siltstone, densly strewn with gravels;Soils are weakly structured and fine textured",19,24,Tussock Grassland,Acacia (+/- low) open woodlands and shrublands +/- tussock grass
495.000000000000000,NP0002,shrubland >1m,tall sparse shrubland,Acacia shrubland,Acacia victoriae ssp. shrubland >1m,Acacia victoriae ssp. tall sparse shrubland,Acacia victoriae ssp. shrubland >1m over low sparse shrubland,Acacia victoriae ssp. tall sparse shrubland over Maireana pyramidata low sparse shrubland and Enneapogon avenaceus (mixed) low sparse tussock grassland,"Acacia victoriae ssp. tall sparse shrubland over Maireana pyramidata, Rhagodia spinescens low sparse shrubland over Enneapogon avenaceus, Enneapogon cylindricus, Sclerolaena limbata, Malvastrum americanum var. americanum, Sclerolaena obliquicuspis","Stream channel, Hill foot slopes and Plains;Water courses",16,22,Acacia Shrubland,Arid and semi-arid acacia low open woodlands and shrublands with chenopods
496.000000000000000,NP0003,grassland,low open tussock grassland,tussock grassland,Astrebla pectinata grassland,Astrebla pectinata low open tussock grassland,Astrebla pectinata grassland,Astrebla pectinata low open tussock grassland over Sclerolaena divaricata (mixed) low sparse shrubland,"Astrebla pectinata low open tussock grassland over Sclerolaena divaricata, Sclerolaena longicuspis, Enneapogon avenaceus, Leiocarpa websteri",Plains;Scattering of surface stone;Finely textured and highlyerodable,19,34,Tussock Grassland,Mitchell grass (Astrebla) tussock grasslands
497.000000000000000,NP0004,shrubland <1m,low open shrubland,chenopod shrubland,Maireana sedifolia shrubland <1m,"Maireana sedifolia,Maireana pyramidata low open shrubland",Maireana sedifolia shrubland <1m,Maireana sedifolia low open shrubland over Sclerolaena obliquicuspis (mixed) low open shrubland,"Maireana sedifolia, Maireana pyramidata low open shrubland over Sclerolaena obliquicuspis, Eriochiton sclerolaenoides, Carrichtera annua, Austrostipa scabra ssp., Rhodanthe pygmaea",Hill footslopes;Stony rises with shales and ironstone,22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
498.000000000000000,NP0005,shrubland >1m,tall open shrubland,shrubland >1m,Eremophila sturtii (mixed) shrubland >1m,"Eremophila sturtii,Eremophila duttonii,Senna artemisioides ssp. petiolaris (NC)+/-Acacia victoriae ssp. tall open shrubland",Eremophila sturtii (mixed) shrubland >1m over low sparse shrubland,Eremophila sturtii (mixed) tall open shrubland over Rhagodia spinescens (mixed) low sparse shrubland and Sclerolaena obliquicuspis low open shrubland,"Eremophila sturtii, Eremophila duttonii, Senna artemisioides ssp. petiolaris (NC), +/-Acacia victoriae ssp. tall open shrubland over Rhagodia spinescens, Maireana pyramidata, Dodonaea microzyga var. microzyga low sparse shrubland over Sclerolaena obliquicuspis, Enneapogon avenaceus, Enchylaena tomentosa var. tomentosa, Sclerolaena limbata, Dissocarpus paradoxus",Plains and Dunes (low);Remnants of old dune systems;Sand,17,32,Other Shrublands,Other shrublands
499.000000000000000,NP0008,shrubland <1m,low open shrubland,shrubland <1m,Nitraria billardierei shrubland <1m,Nitraria billardierei+/-Maireana pyramidata low open shrubland,Nitraria billardierei shrubland <1m,Nitraria billardierei low open shrubland over Sclerolaena obliquicuspis low sparse shrubland,"Nitraria billardierei, +/-Maireana pyramidata low open shrubland over Sclerolaena obliquicuspis, Carrichtera annua, Tetragonia eremaea/tetragonoides",Drainage depressions and Floodouts;Severe flooding may occur,22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
500.000000000000000,NP0009,mallee woodland,mid mallee woodland,Eucalyptus mallee forest and mallee woodland,Eucalyptus socialis ssp. mallee woodland,"Eucalyptus socialis ssp.,Myoporum platycarpum (NC)+/-Eucalyptus gracilis mid mallee woodland",Eucalyptus socialis ssp. mallee woodland over low sparse shrubland,Eucalyptus socialis ssp. mid mallee woodland over Enchylaena tomentosa var. (mixed) low sparse shrubland and Sclerolaena obliquicuspis (mixed) low sparse shrubland,"Eucalyptus socialis ssp., Myoporum platycarpum (NC), +/-Eucalyptus gracilis mid mallee woodland over Enchylaena tomentosa var., Maireana pentatropis low sparse shrubland over Sclerolaena obliquicuspis, Dissocarpus paradoxus, Sclerolaena diacantha","Stream channels and Hillslopes;Shallow, often calcareous and stony;Along water courses",14,55,Mallee Woodland and Shrubland,Mallee with an open shrubby understorey
501.000000000000000,NP0010,shrubland <1m,low open shrubland,chenopod shrubland,Maireana aphylla (mixed) shrubland <1m,"Maireana aphylla,Rhagodia spinescens low open shrubland",Maireana aphylla (mixed) shrubland <1m,Maireana aphylla (mixed) low open shrubland over Enneapogon avenaceus low sparse tussock grassland,"Maireana aphylla, Rhagodia spinescens low open shrubland over Enneapogon avenaceus, Sclerolaena diacantha, Eragrostis setifolia, Aristida contorta","Stream channels, Floodouts and Plains;Along water courses and low-lying areas",22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
502.000000000000000,NP0015,shrubland <1m,low open shrubland,shrubland <1m,Gunniopsis quadrifida (mixed) shrubland <1m,"Gunniopsis quadrifida,Maireana astrotricha,Rhagodia spinescens low open shrubland",emergent mid sparse shrubland over Gunniopsis quadrifida (mixed) shrubland <1m,emergent Eremophila sturtii mid sparse shrubland over Gunniopsis quadrifida (mixed) low open shrubland and Sclerolaena decurrens low open shrubland,"emergent Eremophila sturtii mid sparse shrubland over Gunniopsis quadrifida, Maireana astrotricha, Rhagodia spinescens low open shrubland over Sclerolaena decurrens, Atriplex limbata, Enneapogon avenaceus, Tripogon loliiformis, Sclerolaena diacantha",Sandy plains and Plains,22,39,"Chenopod Shrub, Samphire Shrub and Forbland","Mixed chenopod, samphire or forblands"
503.000000000000000,NP0016,shrubland <1m,low open shrubland,chenopod shrubland,Atriplex vesicaria ssp. (mixed) shrubland <1m,"Atriplex vesicaria ssp.,Rhagodia spinescens+/-Gunniopsis quadrifida+/-Maireana astrotricha low open shrubland",Atriplex vesicaria ssp. (mixed) shrubland <1m,Atriplex vesicaria ssp. (mixed) low open shrubland over Sclerolaena decurrens (mixed) low open forbland,"Atriplex vesicaria ssp., Rhagodia spinescens, +/-Gunniopsis quadrifida, +/-Maireana astrotricha low open shrubland over Sclerolaena decurrens, Rhodanthe moschata, Tripogon loliiformis, Tetragonia eremaea/tetragonoides, Enneapogon avenaceus",Dunes and Swales,22,31,"Chenopod Shrub, Samphire Shrub and Forbland",Chenopod shrublands
504.000000000000000,NP0017,woodland,low open woodland,Eucalyptus forest and woodland,Eucalyptus largiflorens woodland,Eucalyptus largiflorens low open woodland,Eucalyptus largiflorens woodland over low open forbland,Eucalyptus largiflorens low open woodland over Tetragonia eremaea (mixed) low open forbland,"Eucalyptus largiflorens low open woodland over Tetragonia eremaea, Brassica tournefortii, Salsola kali, Zygophyllum ammophilum, Pycnosorus pleiocephalus low open forbland","Stream channels, Swamps and Lakes;Within plains and dunefields;Water courses and edges of inundated areas",11,47,Eucalyptus Open Woodland,Eucalyptus open woodlands with shrubby understorey
505.000000000000000,NP0018,woodland,mid woodland,Eucalyptus forest and woodland,Eucalyptus camaldulensis ssp. woodland,Eucalyptus camaldulensis ssp. mid woodland,Eucalyptus camaldulensis ssp. woodland over tall sparse shrubland and low sparse shrubland,Eucalyptus camaldulensis ssp. mid woodland over Melaleuca glomerata (mixed) tall sparse shrubland and Enchylaena tomentosa var. (mixed) low sparse shrubland and Sisymbrium erysimoides (mixed) low open forbland,"Eucalyptus camaldulensis var. mid woodland over +/-Melaleuca glomerata, +/-Acacia victoriae ssp., +/-Acacia salicina tall sparse shrubland over Enchylaena tomentosa var., Rhagodia spinescens low sparse shrubland over Sisymbrium erysimoides, Tetragonia eremaea, +/-Carrichtera annua, +/-Centaurea melitensis","Hill slopes, Plains and Stream channels;Water courses",5,8,Eucalyptus Woodland,Eucalyptus woodlands with a shrubby understorey
506.000000000000000,NP0019,shrubland >1m,tall open shrubland,shrubland >1m,Dodonaea viscosa ssp. angustissima (mixed) shrubland >1m,Dodonaea viscosa ssp. angustissima+/-Eremophila sturtii+/-Senna artemisioides ssp.+/-Acacia sp. tall open shrubland,Dodonaea viscosa ssp. angustissima (mixed) shrubland >1m over low sparse shrubland,Dodonaea viscosa ssp. angustissima (mixed) tall open shrubland over Maireana pyramidata (mixed) low sparse shrubland and Atriplex limbata (mixed) low sparse shrubland,"Dodonaea viscosa ssp. angustissima, +/-Eremophila sturtii, +/-Senna artemisioides ssp., +/-Acacia sp. tall open shrubland over Maireana pyramidata, Rhagodia spinescens low sparse shrubland over Atriplex limbata, Sclerolaena diacantha, Enneapogon avenaceus, Tetragonia eremaea",Unknown,17,32,Other Shrublands,Other shrublands
507.000000000000000,NP0020,woodland,low open woodland,Acacia woodland,Acacia aneura var. (NC) (mixed) woodland,Acacia aneura var. (NC)+/-Alectryon oleifolius ssp. canescens low open woodland,Acacia aneura var. (NC) (mixed) woodland over low open forbland,Acacia aneura var. (NC) (mixed) low open woodland over Tetragonia eremaea (mixed) low open forbland,"Acacia aneura var., +/-Alectryon oleifolius ssp. canescens low open woodland over Tetragonia eremaea, Brassica tournefortii, Rhodanthe moschata, Schismus barbatus, +/-Sclerolaena obliquicuspis low open forbland","Dunes, Swales and Sand plains;Very old remnant dunes;Sand;Light soild;Along water courses",13,20,Acacia Open Woodland,Mulga (Acacia aneura) woodlands and tall shrublands with tussock grass
508.000000000000000,NP0021,woodland,low open woodland,Acacia woodland,Acacia aneura var. (NC) woodland,Acacia aneura var. (NC) low open woodland,Acacia aneura var. (NC) woodland over tall sparse shrubland and low sparse shrubland,Acacia aneura var. (NC) low open woodland over Acacia victoriae ssp. victoriae (mixed) tall sparse shrubland and Ptilotus obovatus var. obovatus (mixed) low sparse shrubland and Solanum ellipticum/quadriloculatum (mixed) low open forbland,"Acacia aneura var. (NC) low open woodland over Acacia victoriae ssp. victoriae, Eremophila freelingii, Acacia tetragonophylla tall sparse shrubland over Ptilotus obovatus var. obovatus, Sida petrophila, +/-Dodonaea lobulata, Enchylaena tomentosa var. low sparse shrubland over Solanum ellipticum/quadriloculatum, Rhodanthe moschata, Calotis hispidula, Austrostipa scabra ssp., Sclerolaena obliquicuspis","Hill slopes and Rock outcrops (on plain);Rocky hills, high levels of surface stone;Loam;Shallow",13,20,Acacia Open Woodland,Mulga (Acacia aneura) woodlands and tall shrublands with tussock grass
